17.33	35
17.33	47
17.57	38
17.57	47
17.8	35
17.8	47
18.04	38
18.04	47
18.28	35
18.51	38
18.51	47
18.73	35
18.98	35
18.98	49
19.45	38
19.45	42
19.91	42
20.16	35
20.16	42
20.39	38
20.39	42
20.63	35
20.63	42
20.88	42
21.11	35
21.11	42
21.35	38
21.35	42
21.58	35
21.58	42
21.84	42
22.06	35
22.06	42
22.29	38
22.29	42
22.51	35
22.51	42
22.75	35
22.75	42
23.22	38
23.22	42
23.69	42
23.94	35
24.17	38
24.17	42
24.41	35
24.41	42
24.65	42
24.88	35
25.12	38
25.12	42
25.35	35
25.35	42
25.59	42
25.83	35
26.07	38
26.07	42
26.3	35
26.54	35
26.54	49
27.0	38
27.0	42
27.47	42
27.72	35
27.72	42
27.96	38
27.96	42
28.21	35
28.21	42
28.45	42
28.68	35
28.91	38
28.91	42
29.15	35
29.15	42
29.39	42
29.62	35
29.84	38
29.84	42
30.07	35
30.31	35
30.31	49
30.78	38
30.78	42
31.26	35
31.26	42
31.51	35
31.74	38
31.74	42
31.97	35
31.97	42
32.22	35
32.22	49
32.46	35
32.46	42
32.7	38
32.7	42
32.93	35
32.93	42
33.17	38
33.17	42
33.4	38
33.63	38
33.75	47
33.86	47
34.12	35
34.12	49
34.57	38
34.57	42
35.04	42
35.29	35
35.52	38
35.52	42
35.76	35
35.76	42
35.98	42
36.22	35
36.46	38
36.46	42
36.69	35
36.69	42
36.93	42
37.16	35
37.41	38
37.41	42
37.63	35
37.63	42
37.87	35
37.87	42
38.34	38
38.34	42
38.82	42
39.06	35
39.06	42
39.3	38
39.3	42
39.54	35
39.54	42
39.78	42
40.02	35
40.02	42
40.25	38
40.25	42
40.48	35
40.48	42
40.72	42
40.96	35
40.96	42
41.19	38
41.19	42
41.42	35
41.42	42
41.66	35
41.66	42
42.14	38
42.14	42
42.62	42
42.86	35
43.09	38
43.09	42
43.33	35
43.33	42
43.57	42
43.81	35
44.04	38
44.04	42
44.27	35
44.27	42
44.51	42
44.74	35
44.74	42
44.97	42
44.98	38
45.2	35
45.2	42
45.44	35
45.44	42
45.9	42
45.91	38
46.38	42
46.63	35
46.63	42
46.86	38
46.86	42
47.1	35
47.1	42
47.34	35
47.34	42
47.58	42
47.69	35
47.82	38
47.82	42
48.05	38
48.05	42
48.17	42
48.28	35
48.28	42
48.4	42
48.52	42
48.65	35
48.76	38
48.98	38
49.09	38
49.21	35
49.21	49
49.7	38
49.7	42
49.93	42
50.17	42
50.41	35
50.41	42
50.63	38
50.63	42
50.87	35
50.87	42
51.1	42
51.33	35
51.33	42
51.56	38
51.56	42
51.79	35
51.79	42
52.03	42
52.27	35
52.27	42
52.51	38
52.51	42
52.77	35
52.77	42
52.9	42
53.02	35
53.02	42
53.25	42
53.49	38
53.49	42
53.72	42
53.96	42
54.19	35
54.19	42
54.43	38
54.43	42
54.66	35
54.66	42
54.9	42
55.14	35
55.14	42
55.37	42
55.38	38
55.61	35
55.61	42
55.85	42
56.09	35
56.09	42
56.33	38
56.33	42
56.56	42
56.67	42
56.79	35
56.79	42
57.04	42
57.27	38
57.27	42
57.5	42
57.74	42
57.97	35
57.98	42
58.21	38
58.21	42
58.44	35
58.44	42
58.67	42
58.91	35
58.91	42
59.14	38
59.14	42
59.38	35
59.38	42
59.61	42
59.85	35
59.85	42
60.09	38
60.09	42
